407.50     0.253  0.078    0.306  0.489   -0.080  0.008    0.168  0.057    0.053  0.004
412.50     0.256  0.080    0.296  0.504   -0.080  0.008    0.174  0.062    0.054  0.004
417.50     0.259  0.082    0.284  0.517   -0.081  0.008    0.180  0.066    0.055  0.004
422.50     0.262  0.085    0.273  0.529   -0.081  0.008    0.186  0.071    0.056  0.005
427.50     0.265  0.088    0.261  0.540   -0.081  0.008    0.192  0.076    0.057  0.005
432.50     0.268  0.091    0.249  0.550   -0.082  0.009    0.198  0.082    0.059  0.005
437.50     0.272  0.094    0.237  0.559   -0.082  0.009    0.204  0.088    0.060  0.005
442.50     0.276  0.097    0.225  0.567   -0.082  0.009    0.211  0.095    0.061  0.006
447.50     0.279  0.100    0.213  0.574   -0.083  0.009    0.217  0.102    0.062  0.006
452.50     0.283  0.104    0.202  0.580   -0.083  0.009    0.224  0.109    0.064  0.006
457.50     0.287  0.108    0.191  0.585   -0.083  0.009    0.231  0.117    0.065  0.007
462.50     0.292  0.112    0.180  0.590   -0.083  0.010    0.237  0.126    0.066  0.007
467.50     0.296  0.116    0.169  0.593   -0.083  0.010    0.244  0.135    0.068  0.007
472.50     0.301  0.121    0.159  0.596   -0.083  0.010    0.251  0.145    0.069  0.008
477.50     0.305  0.126    0.149  0.599   -0.084  0.010    0.258  0.156    0.071  0.008
482.50     0.310  0.131    0.139  0.601   -0.084  0.010    0.264  0.168    0.072  0.009
487.50     0.315  0.137    0.130  0.603   -0.084  0.011    0.270  0.180    0.074  0.009
492.50     0.321  0.143    0.121  0.604   -0.084  0.011    0.276  0.194    0.075  0.010
497.50     0.326  0.149    0.112  0.605   -0.084  0.011    0.282  0.208    0.077  0.010
502.50     0.332  0.157    0.104  0.606   -0.084  0.011    0.287  0.224    0.079  0.011
507.50     0.338  0.165    0.097  0.606   -0.083  0.012    0.292  0.240    0.080  0.011
512.50     0.345  0.173    0.089  0.606   -0.083  0.012    0.296  0.258    0.082  0.012
517.50     0.351  0.183    0.082  0.606   -0.083  0.012    0.299  0.277    0.084  0.013
522.50     0.358  0.193    0.075  0.605   -0.083  0.012    0.301  0.297    0.086  0.013
527.50     0.366  0.205    0.069  0.605   -0.083  0.013    0.302  0.318    0.088  0.014
532.50     0.373  0.218    0.063  0.604   -0.082  0.013    0.301  0.341    0.089  0.015
537.50     0.381  0.233    0.057  0.603   -0.082  0.013    0.299  0.364    0.091  0.016
542.50     0.390  0.251    0.052  0.602   -0.082  0.014    0.294  0.389    0.093  0.017
547.50     0.398  0.272    0.047  0.601   -0.081  0.014    0.287  0.414    0.095  0.018
552.50     0.407  0.299    0.042  0.600   -0.081  0.014    0.278  0.440    0.098  0.018
557.50     0.416  0.340    0.037  0.599   -0.081  0.015    0.266  0.466    0.100  0.020
562.50     0.381  0.385    0.032  0.597   -0.080  0.015    0.251  0.492    0.102  0.021
567.50     0.357  0.402    0.028  0.596   -0.080  0.015    0.232  0.517    0.104  0.022
572.50     0.334  0.417    0.024  0.595   -0.079  0.016    0.211  0.541    0.107  0.023
577.50     0.313  0.430    0.020  0.593   -0.078  0.016    0.186  0.564    0.109  0.024
582.50     0.290  0.441    0.017  0.592   -0.078  0.017    0.158  0.584    0.111  0.026
587.50     0.268  0.448    0.013  0.590   -0.077  0.017    0.128  0.602    0.114  0.027
592.50     0.246  0.453    0.010  0.589   -0.077  0.018    0.095  0.616    0.116  0.029
597.50     0.225  0.455    0.007  0.587   -0.076  0.018    0.060  0.626    0.119  0.030
602.50     0.205  0.454    0.004  0.585   -0.075  0.019    0.024  0.632    0.122  0.032
607.50     0.186  0.452    0.001  0.584   -0.074  0.020   -0.013  0.634    0.125  0.034
612.50     0.169  0.447   -0.002  0.582   -0.073  0.020   -0.049  0.631    0.127  0.036
617.50     0.154  0.441   -0.004  0.581   -0.073  0.021   -0.084  0.624    0.130  0.038
622.50     0.140  0.434   -0.006  0.579   -0.072  0.022   -0.117  0.614    0.133  0.040
627.50     0.128  0.427   -0.009  0.577   -0.071  0.022   -0.148  0.600    0.136  0.043
632.50     0.118  0.418   -0.011  0.576   -0.070  0.023   -0.177  0.584    0.140  0.045
637.50     0.110  0.410   -0.013  0.574   -0.069  0.024   -0.203  0.565    0.143  0.048
642.50     0.103  0.401   -0.015  0.573   -0.068  0.025   -0.226  0.544    0.146  0.051
647.50     0.098  0.392   -0.017  0.571   -0.067  0.026   -0.246  0.522    0.149  0.054
652.50     0.094  0.384   -0.018  0.570   -0.066  0.027   -0.263  0.499    0.153  0.057
657.50     0.091  0.376   -0.020  0.568   -0.064  0.028   -0.277  0.476    0.156  0.060
662.50     0.090  0.368   -0.022  0.566   -0.063  0.029   -0.288  0.453    0.159  0.064
667.50     0.089  0.361   -0.023  0.565   -0.062  0.030   -0.297  0.430    0.163  0.068
672.50     0.089  0.354   -0.024  0.563   -0.061  0.031   -0.303  0.408    0.166  0.072
677.50     0.090  0.348   -0.026  0.562   -0.060  0.032   -0.308  0.387    0.170  0.077
682.50     0.092  0.342   -0.027  0.560   -0.058  0.034   -0.311  0.366    0.174  0.081
687.50     0.095  0.337   -0.028  0.559   -0.057  0.035   -0.313  0.346    0.177  0.086
692.50     0.098  0.332   -0.029  0.557   -0.056  0.036   -0.313  0.328    0.181  0.092
697.50     0.102  0.328   -0.030  0.556   -0.055  0.038   -0.312  0.310    0.184  0.097
702.50     0.106  0.324   -0.031  0.554   -0.053  0.039   -0.310  0.293    0.188  0.103
707.50     0.111  0.320   -0.032  0.553   -0.052  0.041   -0.307  0.278    0.191  0.110
712.50     0.117  0.318   -0.033  0.552   -0.051  0.043   -0.304  0.263    0.194  0.117
717.50     0.123  0.316   -0.034  0.550   -0.050  0.045   -0.300  0.249    0.198  0.124
722.50     0.130  0.314   -0.034  0.549   -0.048  0.046   -0.295  0.236    0.200  0.131
727.50     0.138  0.313   -0.035  0.547   -0.047  0.048   -0.290  0.224    0.203  0.140
732.50     0.146  0.313   -0.036  0.546   -0.046  0.050   -0.285  0.212    0.206  0.148
737.50     0.155  0.313   -0.036  0.545   -0.045  0.052   -0.280  0.202    0.208  0.157
742.50     0.164  0.315   -0.037  0.543   -0.043  0.054   -0.274  0.192    0.210  0.167
747.50     0.174  0.317   -0.037  0.542   -0.042  0.056   -0.269  0.183    0.211  0.177
752.50     0.184  0.320   -0.038  0.541   -0.041  0.059   -0.263  0.174    0.212  0.187
757.50     0.196  0.325   -0.038  0.539   -0.040  0.061   -0.257  0.166    0.213  0.198
762.50     0.207  0.331   -0.038  0.538   -0.039  0.063   -0.251  0.159    0.213  0.209
767.50     0.219  0.338   -0.039  0.537   -0.038  0.066   -0.245  0.152    0.212  0.221
772.50     0.231  0.348   -0.039  0.535   -0.037  0.068   -0.239  0.145    0.210  0.233
777.50     0.244  0.359   -0.039  0.534   -0.036  0.071   -0.233  0.139    0.208  0.246
782.50     0.256  0.372   -0.039  0.533   -0.035  0.074   -0.227  0.134    0.204  0.258
787.50     0.267  0.388   -0.040  0.531   -0.034  0.076   -0.221  0.128    0.200  0.271
792.50     0.278  0.406   -0.040  0.530   -0.033  0.079   -0.216  0.124    0.195  0.284
797.50     0.287  0.426   -0.040  0.529   -0.033  0.082   -0.210  0.119    0.188  0.297
802.50     0.294  0.448   -0.040  0.528   -0.032  0.085   -0.204  0.115    0.181  0.309
807.50     0.298  0.472   -0.040  0.527   -0.031  0.087   -0.199  0.111    0.172  0.321
812.50     0.300  0.498   -0.040  0.525   -0.031  0.090   -0.193  0.107    0.163  0.333
817.50     0.299  0.524   -0.040  0.524   -0.031  0.093   -0.188  0.104    0.152  0.345
822.50     0.294  0.551   -0.040  0.523   -0.030  0.096   -0.183  0.101    0.141  0.355
827.50     0.285  0.577   -0.040  0.522   -0.030  0.099   -0.177  0.098    0.128  0.365
832.50     0.274  0.603   -0.040  0.521   -0.030  0.102   -0.172  0.096    0.115  0.373
837.50     0.259  0.626   -0.039  0.520   -0.030  0.105   -0.167  0.093    0.100  0.381
842.50     0.242  0.647   -0.039  0.519   -0.030  0.108   -0.162  0.091    0.086  0.388
847.50     0.223  0.666   -0.039  0.517   -0.030  0.111   -0.157  0.089    0.071  0.393
852.50     0.203  0.681   -0.039  0.516   -0.030  0.114   -0.153  0.087    0.055  0.397
857.50     0.182  0.694   -0.038  0.515   -0.030  0.117   -0.148  0.085    0.040  0.400
862.50     0.160  0.705   -0.038  0.514   -0.031  0.120   -0.143  0.084    0.024  0.401
867.50     0.139  0.712   -0.038  0.513   -0.031  0.123   -0.139  0.082    0.009  0.401
872.50     0.119  0.718   -0.037  0.512   -0.031  0.126   -0.134  0.081   -0.006  0.400
877.50     0.099  0.722   -0.037  0.511   -0.032  0.129   -0.130  0.080   -0.021  0.399
882.50     0.080  0.724   -0.037  0.510   -0.033  0.132   -0.126  0.079   -0.035  0.396
887.50     0.062  0.725   -0.036  0.509   -0.033  0.135   -0.121  0.078   -0.048  0.392
892.50     0.046  0.725   -0.036  0.508   -0.034  0.138   -0.117  0.077   -0.061  0.387
897.50     0.030  0.723   -0.035  0.507   -0.035  0.141   -0.113  0.076   -0.073  0.382
902.50     0.015  0.722   -0.035  0.507   -0.036  0.144   -0.109  0.076   -0.085  0.376
907.50     0.002  0.719   -0.034  0.506   -0.037  0.146   -0.105  0.075   -0.095  0.369
912.50    -0.011  0.716   -0.034  0.505   -0.038  0.149   -0.102  0.075   -0.105  0.362
917.50    -0.023  0.713   -0.033  0.504   -0.039  0.152   -0.098  0.074   -0.114  0.355
922.50    -0.034  0.710   -0.033  0.503   -0.040  0.154   -0.094  0.074   -0.122  0.348
927.50    -0.044  0.707   -0.032  0.502   -0.042  0.157   -0.090  0.074   -0.130  0.340
932.50    -0.054  0.703   -0.032  0.502   -0.043  0.159   -0.087  0.074   -0.137  0.333
937.50    -0.063  0.699   -0.031  0.501   -0.044  0.161   -0.083  0.074   -0.143  0.325
942.50    -0.072  0.696   -0.030  0.500   -0.046  0.164   -0.080  0.074   -0.148  0.317
947.50    -0.080  0.692   -0.030  0.499   -0.047  0.166   -0.077  0.074   -0.153  0.310
952.50    -0.087  0.688   -0.029  0.499   -0.048  0.168   -0.073  0.074   -0.158  0.302
957.50    -0.094  0.685   -0.028  0.498   -0.050  0.170   -0.070  0.074   -0.161  0.295
962.50    -0.101  0.681   -0.028  0.497   -0.051  0.172   -0.067  0.074   -0.165  0.288
967.50    -0.107  0.677   -0.027  0.497   -0.053  0.174   -0.064  0.075   -0.168  0.281
972.50    -0.113  0.674   -0.026  0.496   -0.054  0.176   -0.061  0.075   -0.171  0.274
977.50    -0.118  0.670   -0.026  0.495   -0.056  0.178   -0.058  0.076   -0.173  0.267
982.50    -0.124  0.667   -0.025  0.495   -0.057  0.180   -0.055  0.076   -0.175  0.261
987.50    -0.129  0.663   -0.024  0.494   -0.059  0.181   -0.052  0.077   -0.176  0.255
992.50    -0.133  0.660   -0.023  0.494   -0.060  0.183   -0.050  0.077   -0.178  0.249
997.50    -0.138  0.657   -0.023  0.493   -0.062  0.185   -0.047  0.078   -0.179  0.243
1002.50   -0.142  0.654   -0.022  0.493   -0.063  0.186   -0.044  0.078   -0.179  0.237
1007.50   -0.146  0.651   -0.021  0.492   -0.065  0.188   -0.042  0.079   -0.180  0.232
1012.50   -0.149  0.648   -0.020  0.492   -0.066  0.189   -0.039  0.080   -0.181  0.227
1017.50   -0.153  0.645   -0.020  0.491   -0.068  0.191   -0.037  0.081   -0.181  0.222
1022.50   -0.156  0.642   -0.019  0.491   -0.069  0.192   -0.034  0.081   -0.181  0.217
1027.50   -0.159  0.639   -0.018  0.491   -0.071  0.193   -0.032  0.082   -0.181  0.212
1032.50   -0.162  0.636   -0.017  0.490   -0.072  0.194   -0.030  0.083   -0.181  0.208
1037.50   -0.165  0.634   -0.017  0.490   -0.074  0.196   -0.027  0.084   -0.181  0.203
1042.50   -0.167  0.631   -0.016  0.490   -0.075  0.197   -0.025  0.085   -0.180  0.199
1047.50   -0.170  0.629   -0.015  0.489   -0.077  0.198   -0.023  0.086   -0.180  0.195
1052.50   -0.172  0.626   -0.014  0.489   -0.078  0.199   -0.021  0.087   -0.179  0.192
1057.50   -0.174  0.624   -0.013  0.489   -0.079  0.200   -0.019  0.088   -0.179  0.188
1062.50   -0.176  0.621   -0.013  0.489   -0.081  0.201   -0.017  0.089   -0.178  0.185
1067.50   -0.178  0.619   -0.012  0.488   -0.082  0.202   -0.015  0.090   -0.178  0.181
1072.50   -0.180  0.617   -0.011  0.488   -0.083  0.203   -0.013  0.091   -0.177  0.178
1077.50   -0.181  0.615   -0.010  0.488   -0.085  0.203   -0.011  0.092   -0.176  0.175
1082.50   -0.183  0.613   -0.009  0.488   -0.086  0.204   -0.009  0.093   -0.175  0.172
1087.50   -0.184  0.611   -0.009  0.488   -0.087  0.205   -0.007  0.094   -0.174  0.169
1092.50   -0.185  0.609   -0.008  0.488   -0.088  0.206   -0.006  0.095   -0.174  0.167
1097.50   -0.187  0.607   -0.007  0.487   -0.090  0.207   -0.004  0.096   -0.173  0.164
1102.50   -0.188  0.606   -0.006  0.487   -0.091  0.207   -0.002  0.097   -0.172  0.161
1107.50   -0.189  0.604   -0.005  0.487   -0.092  0.208   -0.001  0.099   -0.171  0.159
1112.50   -0.190  0.602   -0.005  0.487   -0.093  0.209    0.001  0.100   -0.170  0.157
1117.50   -0.191  0.601   -0.004  0.487   -0.094  0.209    0.002  0.101   -0.169  0.155
1122.50   -0.191  0.599   -0.003  0.487   -0.095  0.210    0.004  0.102   -0.168  0.152
1127.50   -0.192  0.598   -0.002  0.487   -0.096  0.210    0.005  0.103   -0.167  0.150
1132.50   -0.193  0.596   -0.002  0.487   -0.097  0.211    0.007  0.105   -0.166  0.149
1137.50   -0.193  0.595   -0.001  0.487   -0.098  0.211    0.008  0.106   -0.165  0.147
1142.50   -0.194  0.594    0.000  0.487   -0.099  0.212    0.009  0.107   -0.164  0.145
1147.50   -0.195  0.593    0.001  0.487   -0.100  0.213    0.010  0.108   -0.163  0.143
1152.50   -0.195  0.591    0.002  0.487   -0.101  0.213    0.012  0.109   -0.162  0.142
1157.50   -0.195  0.590    0.002  0.488   -0.102  0.214    0.013  0.111   -0.161  0.140
1162.50   -0.196  0.589    0.003  0.488   -0.103  0.214    0.014  0.112   -0.160  0.138
1167.50   -0.196  0.588    0.004  0.488   -0.104  0.214    0.015  0.113   -0.159  0.137
1172.50   -0.196  0.587    0.004  0.488   -0.105  0.215    0.016  0.114   -0.158  0.136
1177.50   -0.196  0.586    0.005  0.488   -0.106  0.215    0.017  0.116   -0.157  0.134
1182.50   -0.196  0.585    0.006  0.488   -0.107  0.216    0.018  0.117   -0.156  0.133
1187.50   -0.197  0.584    0.007  0.488   -0.107  0.216    0.019  0.118   -0.155  0.132
1192.50   -0.197  0.584    0.007  0.489   -0.108  0.217    0.020  0.119   -0.154  0.131
1197.50   -0.197  0.583    0.008  0.489   -0.109  0.217    0.021  0.121   -0.153  0.130
1202.50   -0.197  0.582    0.009  0.489   -0.110  0.217    0.021  0.122   -0.152  0.129
1207.50   -0.197  0.581    0.009  0.489   -0.110  0.218    0.022  0.123   -0.151  0.128
1212.50   -0.196  0.581    0.010  0.490   -0.111  0.218    0.023  0.125   -0.150  0.127
1217.50   -0.196  0.580    0.011  0.490   -0.112  0.218    0.024  0.126   -0.149  0.126
1222.50   -0.196  0.579    0.011  0.490   -0.112  0.219    0.024  0.127   -0.148  0.125
1227.50   -0.196  0.579    0.012  0.490   -0.113  0.219    0.025  0.128   -0.147  0.124
1232.50   -0.196  0.578    0.013  0.491   -0.114  0.219    0.026  0.130   -0.146  0.123
1237.50   -0.196  0.578    0.013  0.491   -0.114  0.220    0.026  0.131   -0.145  0.122
1242.50   -0.195  0.577    0.014  0.491   -0.115  0.220    0.027  0.132   -0.144  0.122
1247.50   -0.195  0.576    0.014  0.492   -0.116  0.220    0.028  0.133   -0.143  0.121
1252.50   -0.195  0.576    0.015  0.492   -0.116  0.221    0.028  0.135   -0.142  0.120
1257.50   -0.194  0.576    0.016  0.492   -0.117  0.221    0.029  0.136   -0.142  0.120
1262.50   -0.194  0.575    0.016  0.493   -0.117  0.221    0.029  0.137   -0.141  0.119
1267.50   -0.194  0.575    0.017  0.493   -0.118  0.222    0.029  0.138   -0.140  0.119
1272.50   -0.193  0.574    0.017  0.494   -0.118  0.222    0.030  0.140   -0.139  0.118
1277.50   -0.193  0.574    0.018  0.494   -0.119  0.222    0.030  0.141   -0.138  0.118
1282.50   -0.192  0.574    0.018  0.494   -0.119  0.223    0.031  0.142   -0.137  0.117
1287.50   -0.192  0.573    0.019  0.495   -0.120  0.223    0.031  0.143   -0.136  0.117
1292.50   -0.191  0.573    0.020  0.495   -0.120  0.223    0.031  0.144   -0.135  0.116
1297.50   -0.191  0.573    0.020  0.496   -0.121  0.224    0.032  0.146   -0.134  0.116
1302.50   -0.190  0.572    0.021  0.496   -0.121  0.224    0.032  0.147   -0.134  0.116
1307.50   -0.190  0.572    0.021  0.497   -0.122  0.224    0.032  0.148   -0.133  0.115
1312.50   -0.189  0.572    0.022  0.497   -0.122  0.225    0.032  0.149   -0.132  0.115
1317.50   -0.189  0.572    0.022  0.497   -0.123  0.225    0.032  0.150   -0.131  0.115
1322.50   -0.188  0.571    0.023  0.498   -0.123  0.225    0.033  0.151   -0.130  0.115
1327.50   -0.188  0.571    0.023  0.498   -0.123  0.225    0.033  0.153   -0.129  0.114
1332.50   -0.187  0.571    0.023  0.499   -0.124  0.226    0.033  0.154   -0.129  0.114
1337.50   -0.186  0.571    0.024  0.499   -0.124  0.226    0.033  0.155   -0.128  0.114
1342.50   -0.186  0.571    0.024  0.500   -0.125  0.226    0.033  0.156   -0.127  0.114
1347.50   -0.185  0.570    0.025  0.500   -0.125  0.227    0.033  0.157   -0.126  0.114
1352.50   -0.185  0.570    0.025  0.501   -0.125  0.227    0.033  0.158   -0.125  0.114
1357.50   -0.184  0.570    0.026  0.501   -0.126  0.227    0.033  0.159   -0.125  0.113
1362.50   -0.183  0.570    0.026  0.502   -0.126  0.227    0.033  0.161   -0.124  0.113
1367.50   -0.183  0.570    0.026  0.502   -0.126  0.228    0.033  0.162   -0.123  0.113
1372.50   -0.182  0.570    0.027  0.503   -0.127  0.228    0.033  0.163   -0.122  0.113
1377.50   -0.181  0.569    0.027  0.504   -0.127  0.228    0.033  0.164   -0.121  0.113
1382.50   -0.181  0.569    0.027  0.504   -0.127  0.229    0.033  0.165   -0.121  0.113
1387.50   -0.180  0.569    0.028  0.505   -0.128  0.229    0.033  0.166   -0.120  0.113
1392.50   -0.179  0.569    0.028  0.505   -0.128  0.229    0.033  0.167   -0.119  0.113
1397.50   -0.178  0.569    0.028  0.506   -0.128  0.230    0.033  0.168   -0.118  0.113
1402.50   -0.178  0.569    0.029  0.506   -0.129  0.230    0.033  0.169   -0.118  0.113
1407.50   -0.177  0.569    0.029  0.507   -0.129  0.230    0.033  0.170   -0.117  0.114
1412.50   -0.176  0.568    0.029  0.507   -0.129  0.230    0.033  0.171   -0.116  0.114
1417.50   -0.175  0.568    0.030  0.508   -0.129  0.231    0.032  0.172   -0.116  0.114
1422.50   -0.175  0.568    0.030  0.508   -0.130  0.231    0.032  0.173   -0.115  0.114
1427.50   -0.174  0.568    0.030  0.509   -0.130  0.231    0.032  0.174   -0.114  0.114
1432.50   -0.173  0.568    0.030  0.510   -0.130  0.232    0.032  0.175   -0.113  0.114
1437.50   -0.172  0.568    0.031  0.510   -0.131  0.232    0.032  0.176   -0.113  0.114
1442.50   -0.171  0.568    0.031  0.511   -0.131  0.232    0.031  0.177   -0.112  0.115
1447.50   -0.171  0.568    0.031  0.511   -0.131  0.232    0.031  0.178   -0.111  0.115
1452.50   -0.170  0.567    0.031  0.512   -0.131  0.233    0.031  0.179   -0.111  0.115
1457.50   -0.169  0.567    0.031  0.512   -0.132  0.233    0.031  0.180   -0.110  0.115
1462.50   -0.168  0.567    0.032  0.513   -0.132  0.233    0.031  0.181   -0.109  0.116
