# Efficiency descriptions (based on efficiencyId) : 
# 0 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.9 & 0<pt<10.0 GeV/c)
# 1 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.9 & 0<pt<10.0 GeV/c)
# 2 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.3 & 0<pt<10.0 GeV/c)
# 3 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.3 & 0<pt<10.0 GeV/c)
# 4 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in 0.3<y<0.9 & 0<pt<10.0 GeV/c)
# 5 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in 0.3<y<0.9 & 0<pt<10.0 GeV/c)
# 6 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in -0.9<y<-0.3 & 0<pt<10.0 GeV/c)
# 7 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in -0.9<y<-0.3 & 0<pt<10.0 GeV/c)
# 8 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.9 & 0<pt<1.0)
# 9 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.9 & 0<pt<1.0)
# 10 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.9 & 1.0<pt<2.0)
# 11 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.9 & 1.0<pt<2.0)
# 12 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.9 & 2.0<pt<3.0)
# 13 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.9 & 2.0<pt<3.0)
# 14 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.9 & 3.0<pt<5.0)
# 15 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.9 & 3.0<pt<5.0)
# 16 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.9 & 5.0<pt<8.0)
# 17 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.9 & 5.0<pt<8.0)
# 18 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.9 & 5.0<pt<7.0)
# 19 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.9 & 5.0<pt<7.0)
# 20 - Eff. vs. pt, (full cuts, SPD any)/(J/#Psi in |y|<0.9 & 7.0<pt<10.0)
# 21 - Eff. vs. pt, (full cuts, SPD first)/(J/#Psi in |y|<0.9 & 7.0<pt<10.0)
# 22 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.9 & 0<pt<10.0 GeV/c)
# 23 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.9 & 0<pt<10.0 GeV/c)
# 24 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.3 & 0<pt<10.0 GeV/c)
# 25 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.3 & 0<pt<10.0 GeV/c)
# 26 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in 0.3<y<0.9 & 0<pt<10.0 GeV/c)
# 27 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in 0.3<y<0.9 & 0<pt<10.0 GeV/c)
# 28 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in -0.9<y<-0.3 & 0<pt<10.0 GeV/c)
# 29 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in -0.9<y<-0.3 & 0<pt<10.0 GeV/c)
# 30 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.9 & 0<pt<1.0)
# 31 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.9 & 0<pt<1.0)
# 32 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.9 & 1.0<pt<2.0)
# 33 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.9 & 1.0<pt<2.0)
# 34 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.9 & 2.0<pt<3.0)
# 35 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.9 & 2.0<pt<3.0)
# 36 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.9 & 3.0<pt<5.0)
# 37 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.9 & 3.0<pt<5.0)
# 38 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.9 & 5.0<pt<8.0)
# 39 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.9 & 5.0<pt<8.0)
# 40 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.9 & 5.0<pt<7.0)
# 41 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.9 & 5.0<pt<7.0)
# 42 - Eff. vs. pt, (full cuts, SPD any, TPC PID)/(J/#Psi in |y|<0.9 & 7.0<pt<10.0)
# 43 - Eff. vs. pt, (full cuts, SPD first, TPC PID)/(J/#Psi in |y|<0.9 & 7.0<pt<10.0)
# 44 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9y<+0.9 & 0<pt<10.0 GeV/c
# 45 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9y<+0.9 & 0<pt<10.0 GeV/c
# 46 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.3y<+0.3 & 0<pt<10.0 GeV/c
# 47 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.3y<+0.3 & 0<pt<10.0 GeV/c
# 48 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in +0.3<y<+0.9 & 0<pt<10.0 GeV/c
# 49 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in +0.3<y<+0.9 & 0<pt<10.0 GeV/c
# 50 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9<y<-0.3 & 0<pt<10.0 GeV/c
# 51 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9<y<-0.3 & 0<pt<10.0 GeV/c
# 52 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9<y<+0.9 & 0<pt<1.0 GeV/c
# 53 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9<y<+0.9 & 0<pt<1.0 GeV/c
# 54 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9<y<+0.9 & 1.0<pt<2.0 GeV/c
# 55 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9<y<+0.9 & 1.0<pt<2.0 GeV/c
# 56 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9<y<+0.9 & 2.0<pt<3.0 GeV/c
# 57 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9<y<+0.9 & 2.0<pt<3.0 GeV/c
# 58 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9<y<+0.9 & 3.0<pt<5.0 GeV/c
# 59 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9<y<+0.9 & 3.0<pt<5.0 GeV/c
# 60 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9<y<+0.9 & 5.0<pt<8.0 GeV/c
# 61 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9<y<+0.9 & 5.0<pt<8.0 GeV/c
# 62 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9<y<+0.9 & 5.0<pt<7.0 GeV/c
# 63 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9<y<+0.9 & 5.0<pt<7.0 GeV/c
# 64 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD any, J/#Psi in -0.9<y<+0.9 & 7.0<pt<10.0 GeV/c
# 65 - Eff. vs. pt, (2.92<M_{inv}<3.16) / (0.0<M_{inv}<5.0), SPD first, J/#Psi in -0.9<y<+0.9 & 7.0<pt<10.0 GeV/c
