#Magdalena Malek (Magdalena.Malek@cern.ch)
#Ce fichier contient les manus qui sont ok
#les fichiers jusqu'au novembre 2006
Serial Number:   488 Bin:  1 Gain_Inj:    3.8113   Gain_Cal:   4.06998
Serial Number:   489 Bin:  1 Gain_Inj:   3.85832   Gain_Cal:   4.06477
Serial Number:   490 Bin:  1 Gain_Inj:   3.93509   Gain_Cal:   3.68951
Serial Number:   491 Bin:  1 Gain_Inj:     3.903   Gain_Cal:   4.04002
Serial Number:   492 Bin:  1 Gain_Inj:   3.87452   Gain_Cal:   4.07968
Serial Number:   493 Bin:  1 Gain_Inj:     3.915   Gain_Cal:   4.10775
Serial Number:   494 Bin:  1 Gain_Inj:   3.82689   Gain_Cal:   4.04668
Serial Number:   495 Bin:  1 Gain_Inj:   3.85676   Gain_Cal:    4.0741
Serial Number:   496 Bin:  1 Gain_Inj:   3.87791   Gain_Cal:   4.05866
Serial Number:   497 Bin:  1 Gain_Inj:   3.92337   Gain_Cal:   4.07998
Serial Number:   498 Bin:  1 Gain_Inj:    3.7958   Gain_Cal:   4.06862
Serial Number:   499 Bin:  1 Gain_Inj:   3.80119   Gain_Cal:   3.99384
Serial Number:   500 Bin:  1 Gain_Inj:    3.8199   Gain_Cal:   4.26448
Serial Number:   501 Bin:  1 Gain_Inj:   3.90309   Gain_Cal:   4.18203
Serial Number:   502 Bin:  1 Gain_Inj:   3.82637   Gain_Cal:   4.10064
Serial Number:   503 Bin:  1 Gain_Inj:   3.91051   Gain_Cal:   4.08315
Serial Number:   504 Bin:  1 Gain_Inj:   3.83343   Gain_Cal:   4.02114
Serial Number:   505 Bin:  1 Gain_Inj:   3.78015   Gain_Cal:    3.9947
Serial Number:   506 Bin:  1 Gain_Inj:    3.7699   Gain_Cal:     3.977
Serial Number:   507 Bin:  1 Gain_Inj:   3.75266   Gain_Cal:   3.98903
Serial Number:   508 Bin:  1 Gain_Inj:   3.84733   Gain_Cal:   4.05243
Serial Number:   509 Bin:  1 Gain_Inj:   3.87157   Gain_Cal:   4.07524
Serial Number:   510 Bin:  1 Gain_Inj:   3.86147   Gain_Cal:    4.1116
Serial Number:   511 Bin:  1 Gain_Inj:   3.88762   Gain_Cal:   4.05459
Serial Number:   512 Bin:  1 Gain_Inj:   3.87175   Gain_Cal:    4.1059
Serial Number:   513 Bin:  1 Gain_Inj:   3.85679   Gain_Cal:   4.03508
Serial Number:   514 Bin:  1 Gain_Inj:   3.82663   Gain_Cal:   4.01717
Serial Number:   515 Bin:  1 Gain_Inj:   3.83263   Gain_Cal:   4.04551
Serial Number:   516 Bin:  1 Gain_Inj:   3.81842   Gain_Cal:   4.02706
Serial Number:   517 Bin:  1 Gain_Inj:   3.81235   Gain_Cal:   4.04236
Serial Number:   518 Bin:  1 Gain_Inj:   3.90197   Gain_Cal:   4.08832
Serial Number:   519 Bin:  1 Gain_Inj:   3.91251   Gain_Cal:   4.15409
Serial Number:   520 Bin:  1 Gain_Inj:   3.82534   Gain_Cal:    4.0029
Serial Number:   521 Bin:  1 Gain_Inj:   3.80399   Gain_Cal:   4.07938
Serial Number:   522 Bin:  1 Gain_Inj:   3.87649   Gain_Cal:   4.14098
Serial Number:   523 Bin:  1 Gain_Inj:    3.8462   Gain_Cal:   4.03572
Serial Number:   524 Bin:  1 Gain_Inj:   3.84978   Gain_Cal:   4.06718
Serial Number:   525 Bin:  1 Gain_Inj:   3.81659   Gain_Cal:   4.06835
Serial Number:   526 Bin:  1 Gain_Inj:    3.8198   Gain_Cal:   3.99151
Serial Number:   527 Bin:  1 Gain_Inj:   3.80143   Gain_Cal:   3.97849
Serial Number:   529 Bin:  1 Gain_Inj:   3.82372   Gain_Cal:    3.9885
Serial Number:   530 Bin:  1 Gain_Inj:   3.85068   Gain_Cal:   4.04425
Serial Number:   531 Bin:  2 Gain_Inj:    3.7487   Gain_Cal:   3.96732
Serial Number:   532 Bin:  1 Gain_Inj:    3.8692   Gain_Cal:     4.053
Serial Number:   533 Bin:  1 Gain_Inj:   3.80486   Gain_Cal:   3.99183
Serial Number:   535 Bin:  1 Gain_Inj:   3.78704   Gain_Cal:   3.97019
Serial Number:   536 Bin:  1 Gain_Inj:   3.81616   Gain_Cal:   4.02776
Serial Number:   538 Bin:  1 Gain_Inj:   3.89001   Gain_Cal:   4.04876
Serial Number:   539 Bin:  1 Gain_Inj:   3.84969   Gain_Cal:   4.04957
Serial Number:   540 Bin:  1 Gain_Inj:   3.92954   Gain_Cal:   3.71194
Serial Number:   541 Bin:  1 Gain_Inj:   3.90288   Gain_Cal:   4.11959
Serial Number:   542 Bin:  1 Gain_Inj:   3.93106   Gain_Cal:   4.11654
Serial Number:   543 Bin:  1 Gain_Inj:   3.79976   Gain_Cal:   3.57995
Serial Number:   544 Bin:  1 Gain_Inj:   3.81836   Gain_Cal:   3.98529
Serial Number:   545 Bin:  1 Gain_Inj:   3.91534   Gain_Cal:   4.06368
Serial Number:   546 Bin:  1 Gain_Inj:   3.89197   Gain_Cal:   3.67158
Serial Number:   547 Bin:  1 Gain_Inj:   3.75415   Gain_Cal:   4.14187
Serial Number:   549 Bin:  1 Gain_Inj:   3.94121   Gain_Cal:   3.67654
Serial Number:   550 Bin:  1 Gain_Inj:   3.81953   Gain_Cal:   4.22875
Serial Number:   551 Bin:  1 Gain_Inj:   3.87135   Gain_Cal:   3.67544
Serial Number:   552 Bin:  2 Gain_Inj:   3.72391   Gain_Cal:   3.95361
Serial Number:   553 Bin:  1 Gain_Inj:    3.7552   Gain_Cal:   3.92769
Serial Number:   555 Bin:  1 Gain_Inj:   3.89238   Gain_Cal:    3.6435
Serial Number:   556 Bin:  1 Gain_Inj:   3.85433   Gain_Cal:   3.57161
Serial Number:   557 Bin:  1 Gain_Inj:   3.86117   Gain_Cal:   4.01353
Serial Number:   558 Bin:  1 Gain_Inj:    3.9199   Gain_Cal:   3.67452
Serial Number:   559 Bin:  1 Gain_Inj:   3.79996   Gain_Cal:   3.61602
Serial Number:   560 Bin:  1 Gain_Inj:   3.88058   Gain_Cal:   4.08877
Serial Number:   561 Bin:  1 Gain_Inj:   3.89466   Gain_Cal:   3.64808
Serial Number:   562 Bin:  1 Gain_Inj:   3.90087   Gain_Cal:   4.08312
Serial Number:   563 Bin:  1 Gain_Inj:   3.83784   Gain_Cal:   3.60516
Serial Number:   564 Bin:  1 Gain_Inj:   3.87189   Gain_Cal:   3.58554
Serial Number:   565 Bin:  1 Gain_Inj:   3.85469   Gain_Cal:   4.07606
Serial Number:   566 Bin:  1 Gain_Inj:   3.87731   Gain_Cal:   3.61598
Serial Number:   567 Bin:  1 Gain_Inj:   3.88392   Gain_Cal:   4.07905
Serial Number:   568 Bin:  1 Gain_Inj:   3.95806   Gain_Cal:   3.68782
Serial Number:   569 Bin:  1 Gain_Inj:     3.836   Gain_Cal:   4.08761
Serial Number:   570 Bin:  1 Gain_Inj:   3.87681   Gain_Cal:   3.60731
Serial Number:   571 Bin:  1 Gain_Inj:   3.86562   Gain_Cal:   3.64467
Serial Number:   572 Bin:  1 Gain_Inj:   3.94182   Gain_Cal:   3.69996
Serial Number:   573 Bin:  1 Gain_Inj:   3.91577   Gain_Cal:   3.64296
Serial Number:   574 Bin:  1 Gain_Inj:   3.81248   Gain_Cal:   3.99022
Serial Number:   575 Bin:  1 Gain_Inj:    3.8717   Gain_Cal:   3.70605
Serial Number:   576 Bin:  1 Gain_Inj:   3.79476   Gain_Cal:   4.26948
Serial Number:   577 Bin:  1 Gain_Inj:   3.90656   Gain_Cal:   3.69624
Serial Number:   578 Bin:  1 Gain_Inj:   3.82305   Gain_Cal:   4.01345
Serial Number:   580 Bin:  1 Gain_Inj:   3.90614   Gain_Cal:   3.68284
Serial Number:   581 Bin:  1 Gain_Inj:   3.89223   Gain_Cal:   4.08507
Serial Number:   582 Bin:  1 Gain_Inj:   3.95241   Gain_Cal:   3.68924
Serial Number:   584 Bin:  1 Gain_Inj:    3.8444   Gain_Cal:   3.64886
Serial Number:   585 Bin:  1 Gain_Inj:   3.87982   Gain_Cal:   4.11907
Serial Number:   586 Bin:  1 Gain_Inj:   3.92828   Gain_Cal:   3.74046
Serial Number:   587 Bin:  1 Gain_Inj:   3.83455   Gain_Cal:   4.31847
Serial Number:   588 Bin:  1 Gain_Inj:   3.84707   Gain_Cal:   3.64074
Serial Number:   589 Bin:  1 Gain_Inj:   3.87325   Gain_Cal:   4.11208
Serial Number:   590 Bin:  0 Gain_Inj:   4.02635   Gain_Cal:   3.75314
Serial Number:   592 Bin:  1 Gain_Inj:   3.93603   Gain_Cal:   3.66188
Serial Number:   593 Bin:  1 Gain_Inj:   3.93461   Gain_Cal:   4.15689
Serial Number:   594 Bin:  1 Gain_Inj:   3.90442   Gain_Cal:   4.25516
Serial Number:   596 Bin:  1 Gain_Inj:   3.96421   Gain_Cal:   3.65641
Serial Number:   597 Bin:  1 Gain_Inj:   3.87815   Gain_Cal:   3.65112
Serial Number:   598 Bin:  1 Gain_Inj:    3.9167   Gain_Cal:    4.2382
Serial Number:   599 Bin:  1 Gain_Inj:   3.87898   Gain_Cal:   3.63191
Serial Number:   601 Bin:  1 Gain_Inj:   3.88372   Gain_Cal:    4.0664
Serial Number:   602 Bin:  1 Gain_Inj:    3.9124   Gain_Cal:   3.67477
Serial Number:   603 Bin:  1 Gain_Inj:   3.81216   Gain_Cal:   3.60931
Serial Number:   605 Bin:  1 Gain_Inj:   3.97087   Gain_Cal:   3.70275
Serial Number:   606 Bin:  1 Gain_Inj:   3.83828   Gain_Cal:   4.03541
Serial Number:   607 Bin:  1 Gain_Inj:   3.92414   Gain_Cal:   3.67245
Serial Number:   608 Bin:  1 Gain_Inj:   3.88257   Gain_Cal:   3.67569
Serial Number:   610 Bin:  1 Gain_Inj:   3.87343   Gain_Cal:   4.10785
Serial Number:   611 Bin:  1 Gain_Inj:   3.88054   Gain_Cal:   3.60204
Serial Number:   613 Bin:  1 Gain_Inj:   3.82347   Gain_Cal:   3.57515
Serial Number:   614 Bin:  1 Gain_Inj:   3.90542   Gain_Cal:    4.1034
Serial Number:   615 Bin:  1 Gain_Inj:   3.94251   Gain_Cal:   3.68211
Serial Number:   617 Bin:  1 Gain_Inj:   3.95722   Gain_Cal:   3.69255
Serial Number:   618 Bin:  1 Gain_Inj:   3.87928   Gain_Cal:    4.1206
Serial Number:   619 Bin:  1 Gain_Inj:   3.87734   Gain_Cal:   3.61162
Serial Number:   621 Bin:  1 Gain_Inj:   3.80792   Gain_Cal:   3.61092
Serial Number:   622 Bin:  1 Gain_Inj:   3.83824   Gain_Cal:   4.02959
Serial Number:   623 Bin:  1 Gain_Inj:   3.86731   Gain_Cal:   3.70788
Serial Number:   625 Bin:  1 Gain_Inj:   3.83816   Gain_Cal:   3.62713
Serial Number:   626 Bin:  1 Gain_Inj:   3.85548   Gain_Cal:   4.05458
Serial Number:   627 Bin:  1 Gain_Inj:   3.90328   Gain_Cal:   3.66653
Serial Number:   629 Bin:  1 Gain_Inj:   3.84505   Gain_Cal:   3.58784
Serial Number:   630 Bin:  1 Gain_Inj:   3.86298   Gain_Cal:   4.07124
Serial Number:   631 Bin:  1 Gain_Inj:    3.8043   Gain_Cal:    3.5915
Serial Number:   633 Bin:  1 Gain_Inj:    3.8828   Gain_Cal:   3.65877
Serial Number:   634 Bin:  1 Gain_Inj:   3.91969   Gain_Cal:   4.09911
Serial Number:   635 Bin:  1 Gain_Inj:   3.84065   Gain_Cal:   3.60572
Serial Number:   636 Bin:  1 Gain_Inj:   3.87917   Gain_Cal:    3.6277
Serial Number:   638 Bin:  1 Gain_Inj:    3.8574   Gain_Cal:   4.09476
Serial Number:   639 Bin:  1 Gain_Inj:   3.90496   Gain_Cal:   3.71212
Serial Number:   641 Bin:  1 Gain_Inj:   3.89241   Gain_Cal:   3.65737
Serial Number:   642 Bin:  1 Gain_Inj:   3.93375   Gain_Cal:   4.10939
Serial Number:   643 Bin:  1 Gain_Inj:   3.87827   Gain_Cal:    3.6885
Serial Number:   645 Bin:  1 Gain_Inj:   3.95316   Gain_Cal:   3.71349
Serial Number:   646 Bin:  1 Gain_Inj:   3.86109   Gain_Cal:   4.05717
Serial Number:   647 Bin:  1 Gain_Inj:   3.90529   Gain_Cal:   3.67825
Serial Number:   649 Bin:  1 Gain_Inj:   3.91186   Gain_Cal:   3.64893
Serial Number:   650 Bin:  1 Gain_Inj:   3.84198   Gain_Cal:   4.01411
Serial Number:   651 Bin:  1 Gain_Inj:   3.96164   Gain_Cal:   3.68469
Serial Number:   653 Bin:  1 Gain_Inj:   3.92356   Gain_Cal:   4.11418
Serial Number:   654 Bin:  1 Gain_Inj:   3.93183   Gain_Cal:   3.66186
Serial Number:   655 Bin:  1 Gain_Inj:    3.9214   Gain_Cal:   3.72087
Serial Number:   657 Bin:  1 Gain_Inj:   3.94457   Gain_Cal:   3.68666
Serial Number:   658 Bin:  1 Gain_Inj:    3.8443   Gain_Cal:    4.0277
Serial Number:   659 Bin:  1 Gain_Inj:   3.82166   Gain_Cal:   3.63541
Serial Number:   661 Bin:  1 Gain_Inj:   3.88558   Gain_Cal:   3.65867
Serial Number:   662 Bin:  1 Gain_Inj:   3.86194   Gain_Cal:   4.04712
Serial Number:   663 Bin:  1 Gain_Inj:   3.89903   Gain_Cal:   3.71828
Serial Number:   666 Bin:  1 Gain_Inj:   3.86925   Gain_Cal:   3.61189
Serial Number:   667 Bin:  1 Gain_Inj:   3.79992   Gain_Cal:   4.04356
Serial Number:   668 Bin:  1 Gain_Inj:   3.95166   Gain_Cal:   3.68297
Serial Number:   670 Bin:  1 Gain_Inj:   3.94605   Gain_Cal:   3.67326
Serial Number:   671 Bin:  1 Gain_Inj:   3.77835   Gain_Cal:   3.99251
Serial Number:   673 Bin:  1 Gain_Inj:   3.84313   Gain_Cal:   3.59243
Serial Number:   674 Bin:  1 Gain_Inj:    3.8283   Gain_Cal:   4.05051
Serial Number:   675 Bin:  1 Gain_Inj:   3.89054   Gain_Cal:   3.62374
Serial Number:   676 Bin:  1 Gain_Inj:   3.84202   Gain_Cal:     3.697
Serial Number:   678 Bin:  1 Gain_Inj:    3.8461   Gain_Cal:   4.05494
Serial Number:   679 Bin:  1 Gain_Inj:   3.85334   Gain_Cal:   3.67771
Serial Number:   681 Bin:  1 Gain_Inj:   3.93905   Gain_Cal:   3.67613
Serial Number:   682 Bin:  1 Gain_Inj:   3.82249   Gain_Cal:   4.00773
Serial Number:   683 Bin:  1 Gain_Inj:   3.86108   Gain_Cal:   3.68704
Serial Number:   684 Bin:  1 Gain_Inj:   3.90177   Gain_Cal:    3.6506
Serial Number:   686 Bin:  1 Gain_Inj:   3.82641   Gain_Cal:   4.00765
Serial Number:   687 Bin:  1 Gain_Inj:   3.88141   Gain_Cal:   4.11809
Serial Number:   689 Bin:  1 Gain_Inj:   3.97016   Gain_Cal:   3.72308
Serial Number:   690 Bin:  1 Gain_Inj:   3.91823   Gain_Cal:   3.66918
Serial Number:   691 Bin:  1 Gain_Inj:   3.88061   Gain_Cal:   4.06962
Serial Number:   692 Bin:  1 Gain_Inj:   3.88544   Gain_Cal:   3.66144
Serial Number:   694 Bin:  1 Gain_Inj:   3.90642   Gain_Cal:   3.63052
Serial Number:   695 Bin:  1 Gain_Inj:   3.84823   Gain_Cal:   4.06571
Serial Number:   696 Bin:  1 Gain_Inj:   3.96005   Gain_Cal:   3.70307
Serial Number:   698 Bin:  1 Gain_Inj:   3.94327   Gain_Cal:   3.66748
Serial Number:   699 Bin:  1 Gain_Inj:   3.94847   Gain_Cal:   3.69057
Serial Number:   700 Bin:  1 Gain_Inj:   3.88578   Gain_Cal:   4.06981
Serial Number:   702 Bin:  1 Gain_Inj:   3.90285   Gain_Cal:   3.66051
Serial Number:   703 Bin:  1 Gain_Inj:   3.84221   Gain_Cal:   4.06794
Serial Number:   704 Bin:  1 Gain_Inj:   3.85426   Gain_Cal:    3.6424
Serial Number:   706 Bin:  1 Gain_Inj:   3.89865   Gain_Cal:    3.6702
Serial Number:   707 Bin:  1 Gain_Inj:   3.82385   Gain_Cal:   4.08892
Serial Number:   708 Bin:  1 Gain_Inj:    3.9207   Gain_Cal:    3.6801
Serial Number:   710 Bin:  1 Gain_Inj:   3.93688   Gain_Cal:   3.64763
Serial Number:   711 Bin:  1 Gain_Inj:   3.82458   Gain_Cal:   4.02117
Serial Number:   712 Bin:  1 Gain_Inj:   3.94989   Gain_Cal:   3.68145
Serial Number:   714 Bin:  1 Gain_Inj:    3.8702   Gain_Cal:   4.06915
Serial Number:   715 Bin:  1 Gain_Inj:   3.92821   Gain_Cal:   3.67493
Serial Number:   717 Bin:  1 Gain_Inj:   3.84307   Gain_Cal:   4.22634
Serial Number:   718 Bin:  1 Gain_Inj:   3.81054   Gain_Cal:   4.05607
Serial Number:   719 Bin:  1 Gain_Inj:    3.8694   Gain_Cal:   4.32109
Serial Number:   720 Bin:  1 Gain_Inj:   3.92643   Gain_Cal:   4.18437
Serial Number:   722 Bin:  1 Gain_Inj:   3.83158   Gain_Cal:   4.01364
Serial Number:   723 Bin:  1 Gain_Inj:   3.84697   Gain_Cal:   3.57858
Serial Number:   724 Bin:  1 Gain_Inj:   3.81606   Gain_Cal:    3.6418
Serial Number:   726 Bin:  1 Gain_Inj:   3.88311   Gain_Cal:   3.62986
Serial Number:   727 Bin:  1 Gain_Inj:   3.81614   Gain_Cal:   4.01785
Serial Number:   728 Bin:  1 Gain_Inj:   3.89716   Gain_Cal:   3.63418
Serial Number:   730 Bin:  0 Gain_Inj:   4.00909   Gain_Cal:   3.65898
Serial Number:   731 Bin:  0 Gain_Inj:   4.02242   Gain_Cal:   4.23545
Serial Number:   732 Bin:  1 Gain_Inj:   3.84982   Gain_Cal:   3.63433
Serial Number:   734 Bin:  1 Gain_Inj:   3.86542   Gain_Cal:   4.06617
Serial Number:   735 Bin:  1 Gain_Inj:   3.88241   Gain_Cal:   3.66966
Serial Number:   737 Bin:  1 Gain_Inj:   3.85318   Gain_Cal:   4.04106
Serial Number:   738 Bin:  1 Gain_Inj:   3.86556   Gain_Cal:   3.58319
Serial Number:   740 Bin:  1 Gain_Inj:   3.86849   Gain_Cal:    3.6368
Serial Number:   741 Bin:  1 Gain_Inj:    3.8083   Gain_Cal:   4.01862
Serial Number:   742 Bin:  1 Gain_Inj:    3.8437   Gain_Cal:   3.69042
Serial Number:   743 Bin:  1 Gain_Inj:   3.82823   Gain_Cal:   4.02982
Serial Number:   745 Bin:  1 Gain_Inj:   3.88468   Gain_Cal:    3.6762
Serial Number:   746 Bin:  1 Gain_Inj:   3.78365   Gain_Cal:   4.04576
Serial Number:   747 Bin:  1 Gain_Inj:    3.8828   Gain_Cal:   3.67933
Serial Number:   749 Bin:  1 Gain_Inj:   3.91056   Gain_Cal:   3.68215
Serial Number:   750 Bin:  1 Gain_Inj:   3.94369   Gain_Cal:   4.07704
Serial Number:   751 Bin:  1 Gain_Inj:   3.94853   Gain_Cal:   3.71404
Serial Number:   753 Bin:  1 Gain_Inj:   3.93378   Gain_Cal:   3.67284
Serial Number:   754 Bin:  1 Gain_Inj:   3.82281   Gain_Cal:   3.98665
Serial Number:   755 Bin:  1 Gain_Inj:   3.88331   Gain_Cal:   3.64984
Serial Number:   757 Bin:  1 Gain_Inj:   3.82827   Gain_Cal:   3.67632
Serial Number:   758 Bin:  1 Gain_Inj:   3.89498   Gain_Cal:   4.12449
Serial Number:   759 Bin:  1 Gain_Inj:   3.92747   Gain_Cal:   3.64502
Serial Number:   761 Bin:  1 Gain_Inj:   3.89604   Gain_Cal:    3.6413
Serial Number:   762 Bin:  1 Gain_Inj:   3.90493   Gain_Cal:   4.08287
Serial Number:   763 Bin:  1 Gain_Inj:   3.84915   Gain_Cal:   3.64913
Serial Number:   765 Bin:  1 Gain_Inj:   3.88352   Gain_Cal:   3.63045
Serial Number:   766 Bin:  1 Gain_Inj:   3.87625   Gain_Cal:   4.08337
Serial Number:   767 Bin:  1 Gain_Inj:   3.87226   Gain_Cal:   3.67174
Serial Number:   769 Bin:  1 Gain_Inj:   3.81369   Gain_Cal:   3.63835
Serial Number:   770 Bin:  1 Gain_Inj:     3.823   Gain_Cal:   3.99712
Serial Number:   771 Bin:  1 Gain_Inj:   3.85942   Gain_Cal:    3.6289
Serial Number:   773 Bin:  1 Gain_Inj:   3.88541   Gain_Cal:   3.63363
Serial Number:   774 Bin:  1 Gain_Inj:   3.89434   Gain_Cal:    4.0955
Serial Number:   775 Bin:  1 Gain_Inj:    3.8736   Gain_Cal:   4.13086
Serial Number:   777 Bin:  1 Gain_Inj:   3.92092   Gain_Cal:   3.68988
